Fecha,Temperatura,Precipitación,Humedad
01/01/2010,17.440675196366236,10.957481997233586,52.38463748841593
02/01/2010,25.75946831862097,5.3156276517729895,30.63352983123037
03/01/2010,20.138168803582197,15.317706093986718,41.49671457625978
04/01/2010,17.244159149844844,13.151007718300209,90.68470436022656
05/01/2010,11.182739966945237,16.41366719923173,22.11642167691392
06/01/2010,22.294705653332805,13.359969520448349,29.41516539922381
07/01/2010,11.879360563134624,9.038980207390308,15.462342364843986
08/01/2010,14.889295723531715,9.9016035987084,54.35906079674394
09/01/2010,38.18313802505146,1.112009295385179,57.64696423940397
10/01/2010,9.172075941288885,6.158725053507319,52.68883066268545
11/01/2010,29.586251904133228,0.9251695513323744,13.09736581704741
12/01/2010,16.444745987645224,8.600541415040748,96.52083989625434
13/01/2010,18.40222805469661,4.515998237809606,85.96696282029072
14/01/2010,36.27983191463305,14.07295216583979,83.83366973058958
15/01/2010,-6.448197090105653,4.403570531130021,88.76957279837288
16/01/2010,-5.643535014922964,1.6286367113267608,79.93226448355897
17/01/2010,-8.989080127983714,16.775945567999454,22.549381063462803
18/01/2010,31.6309922773969,1.2006572058853004,97.43431878808178
19/01/2010,28.907837547492527,15.019169186989842,94.03466256461437
20/01/2010,33.500607412340955,18.588506519632663,72.64694002410758
21/01/2010,14.889295723531715,9.9016035987084,54.35906079674394
22/01/2010,29.95792821083618,11.193358597381875,10.099999755155162
23/01/2010,13.073968112646591,9.034534205067356,53.72755924723642
24/01/2010,29.026458814322773,15.97420117432447,63.53231252835125
25/01/2010,-4.086278706553339,12.469600122093748,99.45831908462974
26/01/2010,21.99605106637619,5.565468731423051,21.962353334474507
27/01/2010,-2.8323356295476803,0.0293801228474044,17.993808774351315
28/01/2010,37.23344585247919,9.657354576830317,48.36865942029158
29/01/2010,16.092416087503583,17.882177647869327,77.58606000405358
30/01/2010,10.73309699952618,18.107263406453345,40.606329655751125
31/01/2010,3.2277806052313487,2.505939661069887,69.61242274218765
01/02/2010,28.711684471710832,17.21353934717378,90.04945479408079
02/02/2010,12.807516610827427,0.6886257159362841,81.38457919930153
03/02/2010,18.421697443432425,1.846985506804244,19.14362726716231
04/02/2010,-9.060509978182242,19.324416247290007,50.14677944287033
05/02/2010,20.881774853793853,7.739348143831095,13.41933889814874
06/02/2010,20.60478613612107,1.4156779330544178,25.17744919927961
07/02/2010,20.846699843737845,9.409107087070428,79.3639923866029
08/02/2010,37.18740392573121,0.9227403946951762,25.668381865328445
09/02/2010,14.889295723531715,9.9016035987084,54.35906079674394
10/02/2010,7.975395028689299,11.235004588717292,65.34806375770688
11/02/2010,14.889295723531715,9.9016035987084,54.35906079674394
12/02/2010,24.88155979636324,12.438251795765328,92.33399462965744
13/02/2010,-6.988726418536508,6.6939852768736285,15.26516626934726
14/02/2010,23.338335772283383,2.6495406576920555,92.731113231466
15/02/2010,23.531893480907968,19.68803716456676,20.24194484446321
16/02/2010,0.5191280536920448,4.998828309641947,91.07829850078978
17/02/2010,-3.5536851172573343,1.2395429214839335,43.1101834255354
18/02/2010,5.771417546209193,5.576732404006586,81.08567108226404
19/02/2010,8.18553854713113,5.034001118004232,45.48138717232042
20/02/2010,18.509838520893982,5.9929260843516,75.98408347458133
21/02/2010,11.930075673116018,7.113484624014925,86.71516798527048
22/02/2010,39.41869190296131,16.10330361559138,57.28949907185929
23/02/2010,-4.8977594625985965,1.1956887189560383,46.19256103451779
24/02/2010,0.4438378047417348,7.09065340131515,45.51693761235981
25/02/2010,-1.934524105750187,2.074910859304624,15.093258657993326
26/02/2010,22.65541627326992,19.6439329218008,11.333414536947078
27/02/2010,2.6645801269891063,2.879434646283064,76.92131208372776
28/02/2010,13.315538642815316,9.58069889617592,47.38595350621176
01/03/2010,2.2212796000801376,9.600868652078184,23.59834915889241
02/03/2010,-2.051520817724014,15.623564171369184,88.43832973795325
03/03/2010,-4.481242941784744,5.442917425826666,67.39945530066666
04/03/2010,22.81647947326367,14.755477150333393,52.70540035206462
05/03/2010,-3.09085243256931,0.5267711828171473,42.12864939285188
06/03/2010,-0.1708819159973256,18.54300875294647,41.027169373925815
07/03/2010,8.436258533048207,1.9791130251583544,43.42782526945346
08/03/2010,31.04966149239676,9.616590087571122,89.78989022763575
09/03/2010,-5.144936210346937,3.46859426523346,44.07437146693884
10/03/2010,31.8972453749402,7.372335459316483,11.738478794305008
11/03/2010,-5.195079605301847,12.840410335389736,23.04403224902806
12/03/2010,38.82297325066979,2.8494434995290296,41.15874123606736
13/03/2010,13.43256008238508,5.782170398608855,24.971698067782903
14/03/2010,38.83805440951686,13.583646654070195,84.06833154455443
15/03/2010,20.2422759872523,16.890890951942698,99.88584496783918
16/03/2010,26.963178969915084,11.85795524802031,40.07467187766533
17/03/2010,-8.040610387283966,10.45969330558047,53.66677133274018
18/03/2010,4.140348128820479,2.1921802453997885,14.285635046327988
19/03/2010,-3.990171939341555,2.930809231065325,27.50177025112192
20/03/2010,4.807009876107246,19.16382742315099,30.615445498939728
21/03/2010,-4.0636140522877975,0.0524972016729097,44.87346227337597
22/03/2010,5.899158969698801,9.688373726948583,84.3774948752554
23/03/2010,10.713149725733498,15.126849614842492,45.92892448195813
24/03/2010,-6.792625182560782,4.199260604125568,76.72857485813202
25/03/2010,24.62360596850099,9.19127432655727,57.57308979569029
26/03/2010,14.889295723531715,9.9016035987084,54.35906079674394
27/03/2010,14.889295723531715,9.9016035987084,54.35906079674394
28/03/2010,16.162402673334984,17.575025021323512,13.493062761779434
29/03/2010,-5.302974462077916,18.50312360144465,32.20034151177866
30/03/2010,18.797324777808964,14.986737008376537,19.110939828348997
31/03/2010,36.46480987881071,0.17273183434094,73.24013688254689
01/04/2010,5.928447622566184,12.578511354648317,61.23029690904979
02/04/2010,23.37051899818408,4.642237359611984,81.43196026576038
03/04/2010,-3.4101068797803915,5.343693182279312,46.23367541628169
04/04/2010,25.81636020592828,3.676079098082472,33.44429488622724
05/04/2010,4.470304647360056,11.448228569131826,87.49367699364643
06/04/2010,-0.8404318996441589,8.93437311906995,60.89774723635944
07/04/2010,19.32564674050416,3.871282187388676,52.56089174524639
08/04/2010,-8.994622690625322,18.65281862040236,90.22093741525198
09/04/2010,31.44700146086816,4.784463066388627,41.3031307038728
10/04/2010,-9.765226190372648,15.57477807014244,46.80119810251279
11/04/2010,23.890826839811503,0.493818005072586,33.17001205405579
12/04/2010,3.5003986596082424,3.669602170079138,21.94367675366975
13/04/2010,26.759701106129747,16.37732135026197,61.38064705555459
14/04/2010,38.10942725587192,10.728531122016957,92.92079188319248
15/04/2010,2.437657175997902,12.92215067500411,68.39220780327044
16/04/2010,18.807866720891845,8.577967827456112,69.74743811661926
17/04/2010,19.60209656359195,8.71264259381061,87.25814741176086
18/04/2010,18.61259528954367,2.5080802759693466,73.01089442325912
19/04/2010,1.1540816320309162,3.419852919367441,43.83463872499792
20/04/2010,37.63745057584925,18.37994153772382,82.29925976152954
21/04/2010,12.356268930881368,9.152642046682844,21.159763404726387
22/04/2010,32.32043362355639,9.44910178049606,88.4322044509461
23/04/2010,24.97396376587522,13.326615457915077,55.82276765611781
24/04/2010,4.871847542756683,0.2825391008066025,59.123930642914765
25/04/2010,30.68989098512386,10.653883067949051,93.04080421676512
26/04/2010,9.825287042349231,17.70671103781921,71.44119003792767
27/04/2010,34.05515985555808,8.346090003020123,17.03516363035615
28/04/2010,19.06364363179293,8.252073691187858,32.76154283943474
29/04/2010,34.08676809274264,9.066205092129604,73.96898543128324
30/04/2010,24.62657950388829,17.10204105008876,18.380894182692163
01/05/2010,26.26271399098203,12.200021723376588,33.51670848330494
02/05/2010,15.066219096335114,14.947018060268883,33.731837907018985
03/05/2010,37.8041817361612,14.363003148530936,73.69377088034074
04/05/2010,22.199509961481876,1.017194982753422,14.64609610558725
05/05/2010,11.192752427908983,19.53399251956859,41.048302761289385
06/05/2010,20.319660706396217,14.124163447917544,48.37356341414728
07/05/2010,-9.040340084533325,11.602504923574315,16.596351708417146
08/05/2010,5.0787408337274655,0.9035315989928572,51.25613844450636
09/05/2010,23.00867687463425,18.36162380677296,57.82669533440756
10/05/2010,4.503880360522203,9.391136327100735,97.37366977496409
11/05/2010,20.90077144994208,18.223847628339715,88.61663627523093
12/05/2010,11.438435047288309,8.368138671480445,93.74978698085592
13/05/2010,-3.2262967888774883,11.546100002560877,34.365697148090355
14/05/2010,4.914116297801538,17.874358590454673,23.515051583876293
15/05/2010,18.498245535063244,9.21661865748044,67.46431276097168
16/05/2010,19.54363806240866,3.59062806387084,28.13723953912498
17/05/2010,18.71626244247894,8.50129826826832,62.78338776417372
18/05/2010,22.66004099285668,7.632532583373244,27.61523512157746
19/05/2010,22.605163500084444,14.617261293977087,15.862962383173578
20/05/2010,11.570921771698696,16.81467253142542,50.403177831674576
21/05/2010,34.82732979255315,0.2266452461721346,67.28048241956826
22/05/2010,8.378093502394826,9.896302681827576,18.472119917717865
23/05/2010,11.79324626328134,5.3453407855861705,59.47462402989889
24/05/2010,34.59616775078361,3.288653793555718,49.31513970687509
25/05/2010,30.309699452304287,13.314113351427492,32.9717703291154
26/05/2010,25.194429177018318,16.710912823438868,25.469009480040143
27/05/2010,14.889295723531715,9.9016035987084,54.35906079674394
28/05/2010,35.974130687233675,3.875883141221928,90.6950390297984
29/05/2010,25.71206497745557,15.025706540046135,12.868340518756655
30/05/2010,39.94235032839333,10.426653379147378,23.273605650054662
31/05/2010,-2.527584767100313,16.092762535908193,56.63528830012626
01/06/2010,14.889295723531715,9.9016035987084,54.35906079674394
02/06/2010,-1.8753532661812589,8.38701983469547,46.928771787414895
03/06/2010,20.77797821419221,6.380041908922931,31.632204981561877
04/06/2010,14.889295723531715,9.9016035987084,54.35906079674394
05/06/2010,32.40041146611172,13.819729333043345,68.44587521004343
06/06/2010,30.36594793625053,19.43754816359661,74.16116357182729
07/06/2010,18.455036930729666,5.716379082026735,97.3257078325964
08/06/2010,10.359164861299984,9.245564313288371,73.31570285513112
09/06/2010,-6.541650227243098,11.526618529239222,47.9723919029442
10/06/2010,24.871438657228182,19.07847182092882,32.09855640333039
11/06/2010,12.677134133903444,4.942903319822703,58.11748898555562
12/06/2010,26.102779973517396,19.23265951350262,75.39095721375168
13/06/2010,33.31911629643146,10.48052189181847,20.49328190753772
14/06/2010,38.77607525014429,14.5677392418001,15.382827552997725
15/06/2010,32.79016711963055,15.62681793517594,30.174242046064013
16/06/2010,-9.414295790749902,3.2921845779347025,47.73225881760784
17/06/2010,7.998903223918194,19.494892100004265,70.04569756609988
18/06/2010,26.4995281212029,19.522411556163327,10.822926433101014
19/06/2010,-1.4185161369279733,17.323401105144132,58.47006421792082
20/06/2010,16.051830310206466,16.86709630945297,36.17872073199997
21/06/2010,-7.283100583037319,6.525288434603995,40.151395375911285
22/06/2010,-0.0001737551799969,17.04132921402429,48.9906951275106
23/06/2010,-9.0739102769693,17.766559142525182,51.4022311806702
24/06/2010,29.68488516787103,5.3305290245208,46.16024928197624
25/06/2010,1.196234403019007,3.4131243985401727,17.86537750140431
26/06/2010,7.267584034845136,15.139574982873915,24.322933908576843
27/06/2010,36.40406467327954,11.554705877864864,54.40234327289213
28/06/2010,25.22072009617664,2.157263996703185,44.7901104575874
29/06/2010,-8.408053523434608,7.990111981162087,99.70315100843172
30/06/2010,-1.7652921751043635,6.639998903312532,79.26575534082149
01/07/2010,21.073920074988177,13.213816279939456,62.45661412820737
02/07/2010,18.86142943020838,8.408103080362356,59.3051552332233
03/07/2010,1.8946410687254307,12.973525989687866,14.499639226973802
04/07/2010,36.71069989623969,15.987761361564845,70.90583796584234
05/07/2010,20.6982977982948,14.141451045313618,60.88871575366075
06/07/2010,16.781640151247917,12.350706858149984,56.43101410706696
07/07/2010,19.49549881772855,18.129354596460047,78.98002122767042
08/07/2010,14.889295723531715,9.9016035987084,54.35906079674394
09/07/2010,5.597249773980092,10.151129977059314,29.50215872245598
10/07/2010,9.911053110804596,15.122233060083367,26.61842946266645
11/07/2010,0.4921874487561073,4.480687939840142,69.36998829793788
12/07/2010,-0.6903497059831913,4.233872832262855,39.77221143255319
13/07/2010,37.21861949919668,13.685460903084724,50.930123783089456
14/07/2010,26.97753975246438,15.612783135046808,13.993959402887644
15/07/2010,14.889295723531715,9.9016035987084,54.35906079674394
16/07/2010,1.3707313986661624,8.96627377920854,94.7664073312076
17/07/2010,2.717824088519647,14.32592184749815,71.89017365343611
18/07/2010,-7.09854198380622,3.4189910845520632,83.74649479329729
19/07/2010,11.72083127790604,6.2951850480092,66.47722428649425
20/07/2010,5.589794099705129,12.642416285534788,62.659756927362
21/07/2010,24.817174440772973,2.9576710401299344,97.37694591637664
22/07/2010,8.887591964624047,19.1136477738964,54.074249046619165
23/07/2010,-1.019816122018259,2.5571495557700064,81.12717667032939
24/07/2010,-8.766063580433439,15.535283365104886,30.82698650124011
25/07/2010,-6.637518426837571,6.372277105372504,19.17650211491451
26/07/2010,23.96963867492836,14.658105621894435,26.319429287664
27/07/2010,12.684842227802264,8.095154157634127,40.80737051848645
28/07/2010,16.82896055543611,14.952576904911892,51.4614569979762
29/07/2010,34.8335646520171,18.006766854112588,90.04483337178203
30/07/2010,39.516947369835215,11.92286673616848,63.33629781282696
31/07/2010,0.844849219923697,3.278561336541728,67.83490834823321
01/08/2010,23.15391015500504,19.02138850098605,44.64541421212603
02/08/2010,3.166118836857532,10.649711656921104,70.26579447599342
03/08/2010,-8.967450026713566,4.78854788076654,46.37043511950988
04/08/2010,27.918932691807072,8.168546011259606,64.72622035758579
05/08/2010,6.000857541123391,14.42185103363573,58.22290043004255
06/08/2010,9.1731947085949,18.70600816773123,37.71158878491565
07/08/2010,19.415855677680288,18.1317263543685,17.524223145255952
08/08/2010,31.552422761809524,2.8057859580098943,21.034352898932585
09/08/2010,21.44909217955744,17.435791702289947,61.74150812580397
10/08/2010,33.632532772369764,11.803343606324276,16.580028521535084
11/08/2010,3.677101740781788,8.193589299179433,50.775001170337625
12/08/2010,29.902341695628188,9.287340486668148,90.91548437877766
13/08/2010,-0.71820278470239,15.892234365299496,62.43751665737652
14/08/2010,37.63958284859723,16.895501588059716,97.89966634047316
15/08/2010,24.374413819390767,13.157937895858582,35.9092740578898
16/08/2010,0.7753838556779229,1.1692258605578632,68.49220901306602
17/08/2010,37.36852952444621,16.169273465880806,94.1279406035866
18/08/2010,26.54279033850789,0.5148842749973892,41.44638273897546
19/08/2010,2.6970821297512906,7.755362840436131,58.02224927933328
20/08/2010,0.665598868374099,8.883348754242366,86.24606240222711
21/08/2010,15.910035696533164,10.122133883307129,39.82012164623909
22/08/2010,-8.71686409727342,5.119067855901287,10.805818348451432
23/08/2010,0.3735037720554697,8.38132382760714,99.1202966599707
24/08/2010,11.234273437575313,15.745968531767964,46.55103189313539
25/08/2010,8.70849901671128,5.425328133683294,19.852749753331643
26/08/2010,13.178771218240534,16.26501523943406,76.24247206528591
27/08/2010,3.881435314736596,0.2515170174723802,39.255354622783486
28/08/2010,19.33921732290844,2.855977338162212,25.16110578311624
29/08/2010,33.19278029616157,18.50601348349947,20.664146475706183
30/08/2010,-4.123407201898345,9.40799858441826,72.78162533949099
31/08/2010,15.868955357705708,1.015952798069566,99.39359932694283
01/09/2010,-3.396594682742334,12.208865052554575,45.27232139973191
02/09/2010,25.84298405962969,9.120140815951723,78.73647474245008
03/09/2010,9.802985140364688,1.7717533760360382,68.88162880034292
04/09/2010,18.27106559292545,6.959249862977261,47.88653584285152
05/09/2010,-0.83600818929607,12.288521687079978,14.40405465442619
06/09/2010,-2.757612032831138,12.554170891242366,46.84860589352854
07/09/2010,14.40281403244773,17.73806059211517,12.633911555764977
08/09/2010,7.780636892497782,9.850121787661797,95.70174795620322
09/09/2010,37.021597262640654,2.094755878821606,46.84493872443059
10/09/2010,28.266262690348263,2.2710621414684606,62.13161685961005
11/09/2010,27.43318099252736,8.336066134614473,94.66613920598115
12/09/2010,35.18598698729667,3.7064227745916334,61.8422153360586
13/09/2010,-5.8288782278990725,18.419076656270946,25.509603507730844
14/09/2010,17.609623496120328,4.241564853775657,95.64522209800744
15/09/2010,19.223803447788445,7.527395131875341,26.91458833504627
16/09/2010,38.096818927361454,10.247637648050429,21.53315291676364
17/09/2010,4.607376339627443,6.608044747649746,42.62062939786115
18/09/2010,14.889295723531715,9.9016035987084,54.35906079674394
19/09/2010,-4.985302886725109,12.105111119904237,97.96352554964638
20/09/2010,-9.17851852042629,18.78735389576167,59.86494219195767
21/09/2010,36.47646583960952,16.639181210942628,82.52565413911569
22/09/2010,23.495827329545502,12.05923377217488,79.20853579192136
23/09/2010,29.257645601156888,8.934234252944758,46.200362266709085
24/09/2010,4.086505287697454,12.295493745014188,16.718431296215698
25/09/2010,19.32050830931633,12.461319991681943,20.775810689894968
26/09/2010,-6.802236693950944,5.391551998720178,99.34455439532957
27/09/2010,14.889295723531715,9.9016035987084,54.35906079674394
28/09/2010,38.87475698722234,10.380151075559349,41.11464342832164
29/09/2010,33.82526226582954,6.145262610109279,84.95022550904712
30/09/2010,6.90794759184228,7.704608933843655,90.9880647288268
01/10/2010,38.07850772707493,0.0332724735402067,93.10555852869048
02/10/2010,1.5850813235602264,13.633559556956472,88.76853930015758
